timestamp,device_id,vendor,device_type,interface,cpu,memory,in_octets,out_octets,errors,anomaly
2025-01-05 09:45:00,dev_4,Fortigate,Router,eth3,34.83,85.91,58686.66,46409.31,3,0
2025-01-05 09:50:00,dev_4,Fortigate,Router,eth3,39.02,76.23,71757.38,75287.35,1,0
2025-01-05 09:55:00,dev_4,Fortigate,Router,eth3,40.42,92.88,67323.3,54255.02,1,0
2025-01-05 10:00:00,dev_4,Fortigate,Router,eth3,46.78,57.43,65297.29,48971.34,1,0
2025-01-05 10:05:00,dev_4,Fortigate,Router,eth3,31.49,54.86,52485.5,64979.38,0,0
2025-01-05 10:10:00,dev_4,Fortigate,Router,eth3,42.33,57.38,61490.18,65416.54,2,0
2025-01-05 10:15:00,dev_4,Fortigate,Router,eth3,51.71,50.34,75460.71,46909.61,0,0
2025-01-05 10:20:00,dev_4,Fortigate,Router,eth3,34.43,55.84,54041.11,50101.11,2,0
2025-01-05 10:25:00,dev_4,Fortigate,Router,eth3,29.81,66.72,44585.89,41059.06,1,0
2025-01-05 10:30:00,dev_4,Fortigate,Router,eth3,25.12,43.29,65244.72,60617.45,2,0
2025-01-05 10:35:00,dev_4,Fortigate,Router,eth3,47.0,90.27,58426.82,63040.84,0,0
2025-01-05 10:40:00,dev_4,Fortigate,Router,eth3,47.04,48.71,49257.13,46321.18,0,0
2025-01-05 10:45:00,dev_4,Fortigate,Router,eth3,37.52,66.7,67538.66,58983.32,1,0
2025-01-05 10:50:00,dev_4,Fortigate,Router,eth3,37.25,77.3,59811.14,60175.0,1,0
2025-01-05 10:55:00,dev_4,Fortigate,Router,eth3,23.39,56.73,46780.52,52545.59,1,0
2025-01-05 11:00:00,dev_4,Fortigate,Router,eth3,29.5,76.87,46834.32,47951.83,1,0
2025-01-05 11:05:00,dev_4,Fortigate,Router,eth3,24.12,47.31,66555.82,56828.43,0,0
2025-01-05 11:10:00,dev_4,Fortigate,Router,eth3,41.25,43.88,69202.51,45924.57,1,0
2025-01-05 11:15:00,dev_4,Fortigate,Router,eth3,58.73,60.41,58118.82,50292.79,0,0
2025-01-05 11:20:00,dev_4,Fortigate,Router,eth3,26.91,99.95,53205.31,49179.18,5,0
2025-01-05 11:25:00,dev_4,Fortigate,Router,eth3,0.74,58.4,182819.65,209254.14,0,1
2025-01-05 11:30:00,dev_4,Fortigate,Router,eth3,37.09,67.9,55064.94,42035.37,2,0
2025-01-05 11:35:00,dev_4,Fortigate,Router,eth3,36.52,68.33,44043.7,41204.33,0,0
2025-01-05 11:40:00,dev_4,Fortigate,Router,eth3,38.72,59.62,38654.47,51014.8,1,0
2025-01-05 11:45:00,dev_4,Fortigate,Router,eth3,31.21,79.11,48211.23,40684.51,0,0
2025-01-05 11:50:00,dev_4,Fortigate,Router,eth3,34.57,40.22,55238.67,43757.66,1,0
2025-01-05 11:55:00,dev_4,Fortigate,Router,eth3,24.33,57.07,37547.86,35324.76,4,0
2025-01-05 12:00:00,dev_4,Fortigate,Router,eth3,37.45,85.96,46805.13,34814.41,3,0
2025-01-05 12:05:00,dev_4,Fortigate,Router,eth3,35.35,47.23,52081.79,49809.59,1,0
2025-01-05 12:10:00,dev_4,Fortigate,Router,eth3,40.5,75.87,50069.24,43065.11,0,0
2025-01-05 12:15:00,dev_4,Fortigate,Router,eth3,48.64,44.1,40485.19,30103.52,1,0
2025-01-05 12:20:00,dev_4,Fortigate,Router,eth3,51.54,69.66,56784.95,42583.27,0,0
2025-01-05 12:25:00,dev_4,Fortigate,Router,eth3,33.06,53.52,37089.17,30730.39,0,0
2025-01-05 12:30:00,dev_4,Fortigate,Router,eth3,33.81,33.67,38122.48,44046.03,2,0
2025-01-05 12:35:00,dev_4,Fortigate,Router,eth3,31.44,41.8,48279.1,47956.06,0,0
2025-01-05 12:40:00,dev_4,Fortigate,Router,eth3,53.76,71.53,51642.07,33162.58,0,0
2025-01-05 12:45:00,dev_4,Fortigate,Router,eth3,53.36,58.78,46794.53,39519.45,0,0
2025-01-05 12:50:00,dev_4,Fortigate,Router,eth3,22.71,69.57,53047.53,46368.96,1,0
2025-01-05 12:55:00,dev_4,Fortigate,Router,eth3,21.62,44.69,58709.84,53916.41,0,0
2025-01-05 13:00:00,dev_4,Fortigate,Router,eth3,12.95,58.53,47153.07,34119.25,1,0
2025-01-05 13:05:00,dev_4,Fortigate,Router,eth3,40.65,69.61,48159.41,39380.15,0,0
2025-01-05 13:10:00,dev_4,Fortigate,Router,eth3,55.75,73.09,36857.48,37614.53,1,0
2025-01-05 13:15:00,dev_4,Fortigate,Router,eth3,44.12,57.65,33734.13,33602.65,2,0
2025-01-05 13:20:00,dev_4,Fortigate,Router,eth3,36.59,65.87,31143.48,29265.71,2,0
2025-01-05 13:25:00,dev_4,Fortigate,Router,eth3,45.02,68.63,36653.93,35570.31,0,0
2025-01-05 13:30:00,dev_4,Fortigate,Router,eth3,37.28,67.26,34237.42,31542.79,0,0
2025-01-05 13:35:00,dev_4,Fortigate,Router,eth3,26.75,35.62,37223.87,36282.65,0,0
2025-01-05 13:40:00,dev_4,Fortigate,Router,eth3,52.15,58.03,27066.64,29115.22,1,0
2025-01-05 13:45:00,dev_4,Fortigate,Router,eth3,26.92,49.0,33917.27,34404.31,1,0
2025-01-05 13:50:00,dev_4,Fortigate,Router,eth3,37.72,24.55,32636.04,37153.26,1,0
2025-01-05 13:55:00,dev_4,Fortigate,Router,eth3,31.38,57.17,33551.06,25255.89,3,0
2025-01-05 14:00:00,dev_4,Fortigate,Router,eth3,26.02,90.58,30241.21,32002.46,2,0
2025-01-05 14:05:00,dev_4,Fortigate,Router,eth3,63.13,43.39,40360.23,32402.18,1,0
2025-01-05 14:10:00,dev_4,Fortigate,Router,eth3,36.91,64.5,22915.83,30242.17,2,0
2025-01-05 14:15:00,dev_4,Fortigate,Router,eth3,30.68,53.45,24086.91,26474.88,0,0
2025-01-05 14:20:00,dev_4,Fortigate,Router,eth3,33.58,53.3,29004.54,22395.05,1,0
2025-01-05 14:25:00,dev_4,Fortigate,Router,eth3,27.38,40.64,37694.13,34068.59,0,0
2025-01-05 14:30:00,dev_4,Fortigate,Router,eth3,38.84,64.54,25088.82,23763.69,1,0
2025-01-05 14:35:00,dev_4,Fortigate,Router,eth3,32.25,71.18,28687.98,24829.97,1,0
2025-01-05 14:40:00,dev_4,Fortigate,Router,eth3,22.82,61.9,37494.41,25748.15,0,0
2025-01-05 14:45:00,dev_4,Fortigate,Router,eth3,49.6,52.81,28364.3,28164.66,0,0
2025-01-05 14:50:00,dev_4,Fortigate,Router,eth3,54.12,48.1,21972.57,20065.97,0,0
2025-01-05 14:55:00,dev_4,Fortigate,Router,eth3,42.59,62.23,26735.4,26912.94,1,0
2025-01-05 15:00:00,dev_4,Fortigate,Router,eth3,45.72,71.28,19840.43,20884.71,2,0
2025-01-05 15:05:00,dev_4,Fortigate,Router,eth3,39.77,67.06,31402.21,24400.64,0,0
2025-01-05 15:10:00,dev_4,Fortigate,Router,eth3,56.41,49.77,21159.32,17975.46,0,0
2025-01-05 15:15:00,dev_4,Fortigate,Router,eth3,46.37,53.31,36994.71,31574.81,0,0
2025-01-05 15:20:00,dev_4,Fortigate,Router,eth3,15.84,59.63,28398.04,27222.91,1,0
2025-01-05 15:25:00,dev_4,Fortigate,Router,eth3,26.5,84.03,24242.28,20595.98,1,0
2025-01-05 15:30:00,dev_4,Fortigate,Router,eth3,53.45,64.21,22694.17,26237.53,0,0
2025-01-05 15:35:00,dev_4,Fortigate,Router,eth3,51.63,66.99,23220.25,20854.04,2,0
2025-01-05 15:40:00,dev_4,Fortigate,Router,eth3,38.09,61.47,31369.02,28166.36,0,0
2025-01-05 15:45:00,dev_4,Fortigate,Router,eth3,27.42,66.14,22889.7,17143.57,2,0
2025-01-05 15:50:00,dev_4,Fortigate,Router,eth3,47.69,54.89,25051.22,27336.09,0,0
2025-01-05 15:55:00,dev_4,Fortigate,Router,eth3,41.23,50.2,29222.85,26399.51,0,0
2025-01-05 16:00:00,dev_4,Fortigate,Router,eth3,52.06,69.85,14611.39,13570.41,0,0
2025-01-05 16:05:00,dev_4,Fortigate,Router,eth3,50.93,20.32,24432.85,32211.01,4,0
2025-01-05 16:10:00,dev_4,Fortigate,Router,eth3,46.32,73.95,21143.45,23557.13,1,0
2025-01-05 16:15:00,dev_4,Fortigate,Router,eth3,24.65,67.07,22567.79,16605.41,1,0
2025-01-05 16:20:00,dev_4,Fortigate,Router,eth3,47.21,45.87,22101.2,27129.33,0,0
2025-01-05 16:25:00,dev_4,Fortigate,Router,eth3,50.43,57.06,22224.78,18519.82,1,0
2025-01-05 16:30:00,dev_4,Fortigate,Router,eth3,47.25,60.6,35037.91,35425.45,2,0
2025-01-05 16:35:00,dev_4,Fortigate,Router,eth3,56.21,46.8,33794.11,24847.9,1,0
2025-01-05 16:40:00,dev_4,Fortigate,Router,eth3,56.73,54.61,24923.54,19593.64,1,0
2025-01-05 16:45:00,dev_4,Fortigate,Router,eth3,29.13,53.61,18029.7,17549.13,1,0
2025-01-05 16:50:00,dev_4,Fortigate,Router,eth3,40.14,87.18,18053.25,13002.37,1,0
2025-01-05 16:55:00,dev_4,Fortigate,Router,eth3,55.0,54.27,14230.76,14115.0,2,0
2025-01-05 17:00:00,dev_4,Fortigate,Router,eth3,35.93,64.63,17641.01,15255.82,3,0
2025-01-05 17:05:00,dev_4,Fortigate,Router,eth3,34.38,43.86,23500.56,23402.97,0,0
2025-01-05 17:10:00,dev_4,Fortigate,Router,eth3,52.07,50.86,26086.81,30352.88,2,0
2025-01-05 17:15:00,dev_4,Fortigate,Router,eth3,29.18,69.28,15799.04,15015.93,1,0
2025-01-05 17:20:00,dev_4,Fortigate,Router,eth3,43.74,72.87,20010.91,15146.53,0,0
2025-01-05 17:25:00,dev_4,Fortigate,Router,eth3,33.31,61.21,23409.51,27243.81,1,0
2025-01-05 17:30:00,dev_4,Fortigate,Router,eth3,22.78,41.0,25092.3,25224.52,1,0
2025-01-05 17:35:00,dev_4,Fortigate,Router,eth3,46.87,67.63,18463.13,14592.62,2,0
2025-01-05 17:40:00,dev_4,Fortigate,Router,eth3,23.12,72.01,18968.59,16016.76,0,0
2025-01-05 17:45:00,dev_4,Fortigate,Router,eth3,42.74,60.09,4404.99,4370.52,1,0
2025-01-05 17:50:00,dev_4,Fortigate,Router,eth3,36.83,68.98,23441.52,25920.46,1,0
2025-01-05 17:55:00,dev_4,Fortigate,Router,eth3,45.68,91.63,21945.66,18427.25,2,0
2025-01-05 18:00:00,dev_4,Fortigate,Router,eth3,40.03,51.56,29296.91,29346.36,1,0
2025-01-05 18:05:00,dev_4,Fortigate,Router,eth3,27.93,64.74,21236.05,22252.95,1,0
2025-01-05 18:10:00,dev_4,Fortigate,Router,eth3,43.4,69.25,26853.61,17779.6,0,0
2025-01-05 18:15:00,dev_4,Fortigate,Router,eth3,46.36,83.72,19318.06,18569.36,0,0
2025-01-05 18:20:00,dev_4,Fortigate,Router,eth3,51.94,67.44,13099.37,10484.98,1,0
2025-01-05 18:25:00,dev_4,Fortigate,Router,eth3,39.03,20.82,15423.68,15171.9,0,0
2025-01-05 18:30:00,dev_4,Fortigate,Router,eth3,32.85,69.84,15955.69,15739.88,0,0
2025-01-05 18:35:00,dev_4,Fortigate,Router,eth3,34.57,92.86,23150.7,18476.62,2,0
2025-01-05 18:40:00,dev_4,Fortigate,Router,eth3,22.85,61.32,19348.4,16930.82,0,0
2025-01-05 18:45:00,dev_4,Fortigate,Router,eth3,36.93,70.32,22160.48,22416.5,0,0
2025-01-05 18:50:00,dev_4,Fortigate,Router,eth3,34.67,84.02,21998.72,22900.53,2,0
2025-01-05 18:55:00,dev_4,Fortigate,Router,eth3,45.07,71.59,21519.71,17371.19,1,0
2025-01-05 19:00:00,dev_4,Fortigate,Router,eth3,39.46,66.32,19210.68,19977.5,1,0
2025-01-05 19:05:00,dev_4,Fortigate,Router,eth3,39.18,48.39,17788.87,19113.24,0,0
2025-01-05 19:10:00,dev_4,Fortigate,Router,eth3,43.79,45.97,13044.82,11963.58,2,0
2025-01-05 19:15:00,dev_4,Fortigate,Router,eth3,47.9,69.88,26694.61,25186.25,0,0
2025-01-05 19:20:00,dev_4,Fortigate,Router,eth3,33.86,77.59,29760.18,24214.88,1,0
2025-01-05 19:25:00,dev_4,Fortigate,Router,eth3,32.31,92.97,29994.17,28033.63,1,0
2025-01-05 19:30:00,dev_4,Fortigate,Router,eth3,37.74,46.51,28249.24,20556.7,2,0
2025-01-05 19:35:00,dev_4,Fortigate,Router,eth3,34.39,52.12,13995.99,16272.78,0,0
2025-01-05 19:40:00,dev_4,Fortigate,Router,eth3,55.2,63.16,23256.4,23332.91,2,0
2025-01-05 19:45:00,dev_4,Fortigate,Router,eth3,38.26,55.51,21179.74,21475.52,1,0
2025-01-05 19:50:00,dev_4,Fortigate,Router,eth3,34.53,79.7,27802.54,21149.85,1,0
2025-01-05 19:55:00,dev_4,Fortigate,Router,eth3,35.06,53.66,33476.67,27714.88,0,0
2025-01-05 20:00:00,dev_4,Fortigate,Router,eth3,48.47,66.6,25353.31,29122.76,1,0
2025-01-05 20:05:00,dev_4,Fortigate,Router,eth3,32.32,66.11,21906.76,20445.71,2,0
2025-01-05 20:10:00,dev_4,Fortigate,Router,eth3,36.42,57.02,25100.95,17403.16,0,0
2025-01-05 20:15:00,dev_4,Fortigate,Router,eth3,36.11,62.19,29106.42,25381.17,0,0
2025-01-05 20:20:00,dev_4,Fortigate,Router,eth3,32.16,68.12,32202.53,25986.38,0,0
2025-01-05 20:25:00,dev_4,Fortigate,Router,eth3,1.11,41.59,123841.07,0.0,0,1
2025-01-05 20:30:00,dev_4,Fortigate,Router,eth3,28.47,88.11,25187.85,18182.59,0,0
2025-01-05 20:35:00,dev_4,Fortigate,Router,eth3,44.45,83.47,29109.07,18970.22,0,0
2025-01-05 20:40:00,dev_4,Fortigate,Router,eth3,37.4,54.43,20782.41,17057.19,3,0
2025-01-05 20:45:00,dev_4,Fortigate,Router,eth3,35.92,62.95,29229.36,33895.8,1,0
2025-01-05 20:50:00,dev_4,Fortigate,Router,eth3,24.55,78.31,28915.25,29394.99,0,0
2025-01-05 20:55:00,dev_4,Fortigate,Router,eth3,41.56,81.13,30856.08,28221.09,0,0
2025-01-05 21:00:00,dev_4,Fortigate,Router,eth3,45.14,73.65,20157.08,21136.12,2,0
2025-01-05 21:05:00,dev_4,Fortigate,Router,eth3,45.4,79.24,28295.72,24905.8,1,0
2025-01-05 21:10:00,dev_4,Fortigate,Router,eth3,36.87,89.74,31214.11,25336.59,1,0
2025-01-05 21:15:00,dev_4,Fortigate,Router,eth3,39.45,56.27,38389.83,42318.39,4,0
2025-01-05 21:20:00,dev_4,Fortigate,Router,eth3,0.0,66.9,0.0,0.0,0,1
2025-01-05 21:25:00,dev_4,Fortigate,Router,eth3,60.58,48.99,35405.42,26099.39,1,0
2025-01-05 21:30:00,dev_4,Fortigate,Router,eth3,19.22,60.32,27291.71,25318.32,3,0
2025-01-05 21:35:00,dev_4,Fortigate,Router,eth3,36.45,66.5,34976.31,32027.57,0,0
2025-01-05 21:40:00,dev_4,Fortigate,Router,eth3,36.69,49.67,31608.08,24248.8,0,0
2025-01-05 21:45:00,dev_4,Fortigate,Router,eth3,53.81,75.33,40355.6,38615.95,1,0
2025-01-05 21:50:00,dev_4,Fortigate,Router,eth3,39.91,73.52,35738.66,42922.94,0,0
2025-01-05 21:55:00,dev_4,Fortigate,Router,eth3,0.0,72.06,100446.07,0.0,2,1
2025-01-05 22:00:00,dev_4,Fortigate,Router,eth3,32.29,57.7,38374.27,34064.49,0,0
2025-01-05 22:05:00,dev_4,Fortigate,Router,eth3,41.51,45.25,41536.83,33961.43,0,0
2025-01-05 22:10:00,dev_4,Fortigate,Router,eth3,34.92,28.93,23159.62,30489.82,0,0
2025-01-05 22:15:00,dev_4,Fortigate,Router,eth3,22.93,56.41,39150.09,39230.66,0,0
2025-01-05 22:20:00,dev_4,Fortigate,Router,eth3,43.67,75.99,42468.09,32466.66,2,0
2025-01-05 22:25:00,dev_4,Fortigate,Router,eth3,37.48,61.41,35219.81,27439.14,3,0
2025-01-05 22:30:00,dev_4,Fortigate,Router,eth3,38.95,48.67,46217.57,41787.3,0,0
2025-01-05 22:35:00,dev_4,Fortigate,Router,eth3,33.54,52.27,43914.04,35733.38,2,0
2025-01-05 22:40:00,dev_4,Fortigate,Router,eth3,57.69,74.16,50357.43,39823.08,1,0
2025-01-05 22:45:00,dev_4,Fortigate,Router,eth3,38.85,51.01,40312.81,44240.34,3,0
2025-01-05 22:50:00,dev_4,Fortigate,Router,eth3,33.07,80.26,53191.28,36870.18,0,0
2025-01-05 22:55:00,dev_4,Fortigate,Router,eth3,59.27,70.32,49103.71,47083.38,0,0
2025-01-05 23:00:00,dev_4,Fortigate,Router,eth3,35.14,79.05,40513.91,31737.52,1,0
2025-01-05 23:05:00,dev_4,Fortigate,Router,eth3,46.19,67.19,57589.55,39002.94,1,0
2025-01-05 23:10:00,dev_4,Fortigate,Router,eth3,35.79,37.07,39088.53,36052.85,2,0
2025-01-05 23:15:00,dev_4,Fortigate,Router,eth3,35.5,77.55,41588.51,37692.53,2,0
2025-01-05 23:20:00,dev_4,Fortigate,Router,eth3,20.6,42.53,57070.8,52609.74,0,0
2025-01-05 23:25:00,dev_4,Fortigate,Router,eth3,56.25,63.24,42613.87,42757.27,3,0
2025-01-05 23:30:00,dev_4,Fortigate,Router,eth3,39.53,63.2,43857.42,41411.42,2,0
2025-01-05 23:35:00,dev_4,Fortigate,Router,eth3,42.2,84.04,51949.85,35441.76,2,0
2025-01-05 23:40:00,dev_4,Fortigate,Router,eth3,27.61,53.11,47218.18,42192.39,0,0
2025-01-05 23:45:00,dev_4,Fortigate,Router,eth3,39.22,78.05,54275.79,41468.42,1,0
2025-01-05 23:50:00,dev_4,Fortigate,Router,eth3,35.62,43.24,36130.75,34647.37,1,0
2025-01-05 23:55:00,dev_4,Fortigate,Router,eth3,39.7,33.1,44809.97,58726.55,0,0
2025-01-06 00:00:00,dev_4,Fortigate,Router,eth3,57.99,47.83,37628.11,34403.5,1,0
2025-01-06 00:05:00,dev_4,Fortigate,Router,eth3,54.04,64.93,40139.25,35472.68,0,0
2025-01-06 00:10:00,dev_4,Fortigate,Router,eth3,44.1,48.11,54892.3,40154.23,3,0
2025-01-06 00:15:00,dev_4,Fortigate,Router,eth3,51.79,50.83,57374.45,51357.88,0,0
2025-01-06 00:20:00,dev_4,Fortigate,Router,eth3,26.85,29.64,64134.26,55899.46,1,0
2025-01-06 00:25:00,dev_4,Fortigate,Router,eth3,39.41,60.96,47029.59,36580.42,2,0
2025-01-06 00:30:00,dev_4,Fortigate,Router,eth3,47.74,70.45,73899.21,50158.97,2,0
2025-01-06 00:35:00,dev_4,Fortigate,Router,eth3,31.41,51.22,68190.42,57327.05,1,0
2025-01-06 00:40:00,dev_4,Fortigate,Router,eth3,37.95,57.94,60126.49,47052.22,0,0
2025-01-06 00:45:00,dev_4,Fortigate,Router,eth3,37.77,46.08,68819.26,60082.8,2,0
2025-01-06 00:50:00,dev_4,Fortigate,Router,eth3,50.71,72.51,51278.91,43807.5,3,0
2025-01-06 00:55:00,dev_4,Fortigate,Router,eth3,43.42,56.35,55613.73,46429.75,2,0
2025-01-06 01:00:00,dev_4,Fortigate,Router,eth3,36.97,64.41,65585.4,44410.73,1,0
2025-01-06 01:05:00,dev_4,Fortigate,Router,eth3,33.36,43.96,49226.0,56367.94,0,0
2025-01-06 01:10:00,dev_4,Fortigate,Router,eth3,49.24,65.95,55865.14,62644.91,0,0
2025-01-06 01:15:00,dev_4,Fortigate,Router,eth3,37.02,47.17,58591.24,61711.41,0,0
2025-01-06 01:20:00,dev_4,Fortigate,Router,eth3,56.58,78.18,68299.73,43780.72,1,0
2025-01-06 01:25:00,dev_4,Fortigate,Router,eth3,58.98,72.96,63487.32,51617.46,0,0
2025-01-06 01:30:00,dev_4,Fortigate,Router,eth3,25.6,56.67,54934.6,60445.5,1,0
2025-01-06 01:35:00,dev_4,Fortigate,Router,eth3,44.91,84.41,64568.25,56593.7,0,0
2025-01-06 01:40:00,dev_4,Fortigate,Router,eth3,38.41,66.61,51238.7,53839.92,1,0
2025-01-06 01:45:00,dev_4,Fortigate,Router,eth3,36.33,55.7,67441.21,63556.54,0,0
2025-01-06 01:50:00,dev_4,Fortigate,Router,eth3,39.92,50.7,78599.46,61383.83,1,0
2025-01-06 01:55:00,dev_4,Fortigate,Router,eth3,35.26,66.46,69695.29,65567.79,2,0
2025-01-06 02:00:00,dev_4,Fortigate,Router,eth3,53.61,40.94,75812.64,65537.47,2,0
2025-01-06 02:05:00,dev_4,Fortigate,Router,eth3,30.98,40.54,62730.24,78215.68,2,0
2025-01-06 02:10:00,dev_4,Fortigate,Router,eth3,35.09,49.59,66987.91,51994.86,1,0
2025-01-06 02:15:00,dev_4,Fortigate,Router,eth3,46.16,57.56,79470.02,58667.77,2,0
2025-01-06 02:20:00,dev_4,Fortigate,Router,eth3,31.45,47.69,73041.33,64591.34,2,0
2025-01-06 02:25:00,dev_4,Fortigate,Router,eth3,48.49,3.54,60505.23,80488.58,1,0
2025-01-06 02:30:00,dev_4,Fortigate,Router,eth3,12.03,65.67,72609.71,52667.62,0,0
2025-01-06 02:35:00,dev_4,Fortigate,Router,eth3,44.27,67.88,87902.11,81283.5,1,0
2025-01-06 02:40:00,dev_4,Fortigate,Router,eth3,42.58,40.09,62740.13,47226.0,1,0
2025-01-06 02:45:00,dev_4,Fortigate,Router,eth3,51.58,50.02,79185.8,57853.17,0,0
2025-01-06 02:50:00,dev_4,Fortigate,Router,eth3,25.72,63.18,76818.93,67349.19,1,0
2025-01-06 02:55:00,dev_4,Fortigate,Router,eth3,39.77,54.97,67803.27,57831.3,0,0
2025-01-06 03:00:00,dev_4,Fortigate,Router,eth3,41.06,69.93,64195.3,77074.4,2,0
2025-01-06 03:05:00,dev_4,Fortigate,Router,eth3,36.28,78.28,76121.47,56917.31,1,0
2025-01-06 03:10:00,dev_4,Fortigate,Router,eth3,46.05,74.76,69451.12,48581.87,1,0
2025-01-06 03:15:00,dev_4,Fortigate,Router,eth3,39.55,78.17,61185.12,69245.1,3,0
2025-01-06 03:20:00,dev_4,Fortigate,Router,eth3,47.07,61.95,80591.34,72029.46,0,0
2025-01-06 03:25:00,dev_4,Fortigate,Router,eth3,45.73,42.69,82536.5,60008.88,0,0
2025-01-06 03:30:00,dev_4,Fortigate,Router,eth3,21.7,87.33,83591.24,67498.68,1,0
2025-01-06 03:35:00,dev_4,Fortigate,Router,eth3,42.77,54.9,56764.02,48774.2,1,0
2025-01-06 03:40:00,dev_4,Fortigate,Router,eth3,23.51,62.23,78214.05,80132.08,1,0
2025-01-06 03:45:00,dev_4,Fortigate,Router,eth3,50.49,63.25,71695.09,75777.6,1,0
2025-01-06 03:50:00,dev_4,Fortigate,Router,eth3,39.75,24.62,71156.44,63005.77,0,0
2025-01-06 03:55:00,dev_4,Fortigate,Router,eth3,57.0,30.85,63165.29,54186.47,0,0
2025-01-06 04:00:00,dev_4,Fortigate,Router,eth3,33.93,56.4,76189.49,68760.1,1,0
2025-01-06 04:05:00,dev_4,Fortigate,Router,eth3,31.85,55.36,76395.93,80689.49,0,0
2025-01-06 04:10:00,dev_4,Fortigate,Router,eth3,28.82,75.67,70208.46,67984.55,3,0
2025-01-06 04:15:00,dev_4,Fortigate,Router,eth3,38.25,63.98,78097.13,79713.11,0,0
2025-01-06 04:20:00,dev_4,Fortigate,Router,eth3,21.32,79.88,96421.13,61726.39,1,0
2025-01-06 04:25:00,dev_4,Fortigate,Router,eth3,33.46,73.75,77453.76,84187.82,2,0
2025-01-06 04:30:00,dev_4,Fortigate,Router,eth3,11.05,59.29,79858.86,58209.03,0,0
2025-01-06 04:35:00,dev_4,Fortigate,Router,eth3,48.7,96.03,67344.67,74236.78,0,0
2025-01-06 04:40:00,dev_4,Fortigate,Router,eth3,48.53,93.85,65010.07,59991.9,1,0
2025-01-06 04:45:00,dev_4,Fortigate,Router,eth3,48.63,67.39,78154.19,60430.61,1,0
2025-01-06 04:50:00,dev_4,Fortigate,Router,eth3,51.43,49.47,86105.16,62179.28,1,0
2025-01-06 04:55:00,dev_4,Fortigate,Router,eth3,26.25,47.29,69522.14,82295.95,1,0
2025-01-06 05:00:00,dev_4,Fortigate,Router,eth3,34.87,54.41,90359.07,70239.7,2,0
2025-01-06 05:05:00,dev_4,Fortigate,Router,eth3,53.3,67.56,70329.97,89277.19,1,0
2025-01-06 05:10:00,dev_4,Fortigate,Router,eth3,23.94,89.24,64779.74,63867.97,0,0
2025-01-06 05:15:00,dev_4,Fortigate,Router,eth3,31.82,75.4,69088.07,79960.98,0,0
2025-01-06 05:20:00,dev_4,Fortigate,Router,eth3,43.09,56.01,89102.85,58431.78,2,0
2025-01-06 05:25:00,dev_4,Fortigate,Router,eth3,33.81,69.68,69193.0,75986.2,0,0
2025-01-06 05:30:00,dev_4,Fortigate,Router,eth3,36.85,99.72,64684.1,63956.5,1,0
2025-01-06 05:35:00,dev_4,Fortigate,Router,eth3,37.13,74.38,85684.48,57631.1,1,0
2025-01-06 05:40:00,dev_4,Fortigate,Router,eth3,45.08,55.95,88049.2,83749.29,0,0
2025-01-06 05:45:00,dev_4,Fortigate,Router,eth3,39.27,52.13,72138.14,54624.72,2,0
2025-01-06 05:50:00,dev_4,Fortigate,Router,eth3,25.92,35.65,86683.18,56791.58,0,0
2025-01-06 05:55:00,dev_4,Fortigate,Router,eth3,27.43,45.55,80073.0,57022.76,2,0
2025-01-06 06:00:00,dev_4,Fortigate,Router,eth3,52.56,46.34,82892.87,67095.7,0,0
2025-01-06 06:05:00,dev_4,Fortigate,Router,eth3,37.26,80.29,77558.62,87568.34,1,0
2025-01-06 06:10:00,dev_4,Fortigate,Router,eth3,30.9,43.89,91469.75,57523.72,0,0
2025-01-06 06:15:00,dev_4,Fortigate,Router,eth3,43.11,90.57,67285.17,52588.5,0,0
2025-01-06 06:20:00,dev_4,Fortigate,Router,eth3,43.45,58.22,73517.69,86611.75,1,0
2025-01-06 06:25:00,dev_4,Fortigate,Router,eth3,44.55,65.1,72716.5,73618.03,0,0
2025-01-06 06:30:00,dev_4,Fortigate,Router,eth3,65.75,69.23,66594.28,55947.54,1,0
2025-01-06 06:35:00,dev_4,Fortigate,Router,eth3,34.44,63.67,86135.25,73297.88,1,0
2025-01-06 06:40:00,dev_4,Fortigate,Router,eth3,36.91,30.63,97449.39,94493.26,2,0
2025-01-06 06:45:00,dev_4,Fortigate,Router,eth3,29.95,55.02,70308.9,75928.4,0,0
2025-01-06 06:50:00,dev_4,Fortigate,Router,eth3,54.14,71.49,84597.16,70509.67,1,0
2025-01-06 06:55:00,dev_4,Fortigate,Router,eth3,42.43,57.07,74313.61,75602.96,0,0
2025-01-06 07:00:00,dev_4,Fortigate,Router,eth3,50.43,56.96,95883.65,66646.42,1,0
2025-01-06 07:05:00,dev_4,Fortigate,Router,eth3,35.35,84.55,66867.82,76107.76,1,0
2025-01-06 07:10:00,dev_4,Fortigate,Router,eth3,29.84,46.75,90143.45,68594.94,0,0
2025-01-06 07:15:00,dev_4,Fortigate,Router,eth3,42.55,56.69,76615.66,78094.5,0,0
2025-01-06 07:20:00,dev_4,Fortigate,Router,eth3,45.5,31.46,67407.37,59106.35,3,0
2025-01-06 07:25:00,dev_4,Fortigate,Router,eth3,43.9,73.22,72568.29,59779.3,0,0
2025-01-06 07:30:00,dev_4,Fortigate,Router,eth3,38.27,59.39,69437.11,58389.33,2,0
2025-01-06 07:35:00,dev_4,Fortigate,Router,eth3,50.58,70.38,64180.33,59056.97,0,0
