timestamp,device_id,device_category,vendor,phase_count,rated_capacity_va,nominal_voltage_v,rated_battery_v,input_voltage_v,output_voltage_v,input_current_a,output_current_a,output_load_pct,input_frequency_hz,output_frequency_hz,output_power_w,bypass_flag,battery_current_a,battery_voltage_v,battery_charge_pct,runtime_remaining_min,battery_temperature_c,anomaly
2025-01-06 22:55:00,ups_5kw_120v_a,ups,apc,1,5000.0,120.0,48.0,119.38,121.22,38.037,37.459,86.27,50.023,49.98,4313.6,0.0,0.401,50.898,90.95,8.7,31.24,0
2025-01-06 23:00:00,ups_5kw_120v_a,ups,apc,1,5000.0,120.0,48.0,119.92,118.26,37.246,37.769,84.86,50.029,50.039,4243.1,0.0,0.516,50.896,90.93,8.8,32.67,0
2025-01-06 23:05:00,ups_5kw_120v_a,ups,apc,1,5000.0,120.0,48.0,119.1,120.94,40.041,39.432,90.61,50.012,50.004,4530.5,0.0,0.408,50.898,90.95,8.3,31.79,0
2025-01-06 23:10:00,ups_5kw_120v_a,ups,apc,1,5000.0,120.0,48.0,120.36,120.4,36.161,36.151,82.7,49.972,49.979,4134.8,0.0,0.364,50.904,91.0,9.1,31.81,0
2025-01-06 23:15:00,ups_5kw_120v_a,ups,apc,1,5000.0,120.0,48.0,119.79,121.86,39.062,38.398,88.9,49.988,50.014,4445.1,0.0,0.398,50.895,90.92,8.4,32.75,0
2025-01-06 23:20:00,ups_5kw_120v_a,ups,apc,1,5000.0,120.0,48.0,118.93,120.26,38.277,37.853,86.5,50.021,49.988,4324.8,0.0,0.29,50.893,90.91,8.7,31.93,0
2025-01-06 23:25:00,ups_5kw_120v_a,ups,apc,1,5000.0,120.0,48.0,120.65,119.59,33.712,34.01,77.28,50.002,50.013,3863.8,0.0,0.329,50.896,90.93,9.7,32.02,0
2025-01-06 23:30:00,ups_5kw_120v_a,ups,apc,1,5000.0,120.0,48.0,118.89,119.38,37.598,37.444,84.93,49.97,50.033,4246.7,0.0,0.375,50.898,90.95,8.8,32.0,0
2025-01-06 23:35:00,ups_5kw_120v_a,ups,apc,1,5000.0,120.0,48.0,120.4,119.06,36.088,36.492,82.55,49.97,49.996,4127.7,0.0,0.436,50.901,90.97,9.1,32.31,0
2025-01-06 23:40:00,ups_5kw_120v_a,ups,apc,1,5000.0,120.0,48.0,118.18,120.39,39.8,39.07,89.37,50.003,50.025,4468.5,0.0,0.418,50.893,90.91,8.4,31.45,0
2025-01-06 23:45:00,ups_5kw_120v_a,ups,apc,1,5000.0,120.0,48.0,120.22,119.49,33.606,33.812,76.76,49.989,49.992,3838.2,0.0,0.362,50.898,90.96,9.8,32.58,0
2025-01-06 23:50:00,ups_5kw_120v_a,ups,apc,1,5000.0,120.0,48.0,120.14,118.16,35.856,36.457,81.85,49.987,50.006,4092.3,0.0,0.256,50.91,91.05,9.2,31.59,0
2025-01-06 23:55:00,ups_5kw_120v_a,ups,apc,1,5000.0,120.0,48.0,121.04,119.71,34.005,34.381,78.2,49.986,50.028,3910.0,0.0,0.339,50.901,90.98,9.6,30.67,0
2025-01-07 00:00:00,ups_5kw_120v_a,ups,apc,1,5000.0,120.0,48.0,121.14,120.22,35.288,35.559,81.22,49.989,50.008,4061.0,0.0,0.246,50.896,90.94,9.2,30.83,0
2025-01-07 00:05:00,ups_5kw_120v_a,ups,apc,1,5000.0,120.0,48.0,117.86,117.9,35.3,35.286,79.05,50.03,49.997,3952.3,0.0,0.359,50.891,90.89,9.5,31.52,0
2025-01-07 00:10:00,ups_5kw_120v_a,ups,apc,1,5000.0,120.0,48.0,120.65,119.36,33.579,33.942,76.97,49.973,49.98,3848.7,0.0,0.339,50.89,90.89,9.7,31.06,0
2025-01-07 00:15:00,ups_5kw_120v_a,ups,apc,1,5000.0,120.0,48.0,119.48,118.98,31.98,32.115,72.6,49.969,50.02,3629.9,0.0,0.433,50.896,90.93,10.3,30.5,0
2025-01-07 00:20:00,ups_5kw_120v_a,ups,apc,1,5000.0,120.0,48.0,120.58,118.8,34.282,34.797,78.54,50.004,50.013,3927.1,0.0,0.358,50.89,90.88,9.5,31.23,0
2025-01-07 00:25:00,ups_5kw_120v_a,ups,apc,1,5000.0,120.0,48.0,118.2,119.35,33.71,33.387,75.71,50.005,49.996,3785.3,0.0,0.359,50.881,90.81,9.9,31.15,0
2025-01-07 00:30:00,ups_5kw_120v_a,ups,apc,1,5000.0,120.0,48.0,119.95,119.08,35.369,35.626,80.61,49.982,49.995,4030.3,0.0,0.275,50.874,90.76,9.3,31.25,0
2025-01-07 00:35:00,ups_5kw_120v_a,ups,apc,1,5000.0,120.0,48.0,119.27,120.3,35.22,34.919,79.81,50.005,49.964,3990.7,0.0,0.399,50.865,90.68,9.4,32.14,0
2025-01-07 00:40:00,ups_5kw_120v_a,ups,apc,1,5000.0,120.0,48.0,119.74,120.6,34.764,34.518,79.09,49.998,50.022,3954.6,0.0,0.421,50.863,90.66,9.5,31.62,0
2025-01-07 00:45:00,ups_5kw_120v_a,ups,apc,1,5000.0,120.0,48.0,118.55,119.67,31.584,31.291,71.14,50.008,50.018,3557.2,0.0,0.29,50.862,90.65,10.5,30.78,0
2025-01-07 00:50:00,ups_5kw_120v_a,ups,apc,1,5000.0,120.0,48.0,120.02,120.95,34.578,34.309,78.85,49.967,49.97,3942.4,0.0,0.377,50.863,90.66,9.5,31.85,0
2025-01-07 00:55:00,ups_5kw_120v_a,ups,apc,1,5000.0,120.0,48.0,120.42,119.0,33.645,34.046,76.98,50.004,49.982,3849.0,0.0,0.402,50.868,90.7,9.7,31.15,0
2025-01-07 01:00:00,ups_5kw_120v_a,ups,apc,1,5000.0,120.0,48.0,120.31,120.88,31.689,31.541,72.44,50.029,50.0,3622.0,0.0,0.354,50.87,90.72,10.3,31.33,0
2025-01-07 01:05:00,ups_5kw_120v_a,ups,apc,1,5000.0,120.0,48.0,121.05,119.24,31.023,31.494,71.35,50.023,49.99,3567.5,0.0,0.427,50.877,90.78,10.5,31.55,0
2025-01-07 01:10:00,ups_5kw_120v_a,ups,apc,1,5000.0,120.0,48.0,119.01,120.91,33.195,32.675,75.06,49.978,49.976,3753.0,0.0,0.361,50.884,90.83,10.0,31.53,0
2025-01-07 01:15:00,ups_5kw_120v_a,ups,apc,1,5000.0,120.0,48.0,122.2,121.1,28.432,28.692,66.01,50.034,49.998,3300.7,0.0,0.315,50.892,90.9,11.4,29.88,0
2025-01-07 01:20:00,ups_5kw_120v_a,ups,apc,1,5000.0,120.0,48.0,120.24,123.08,28.935,28.27,66.11,49.987,49.996,3305.3,0.0,0.387,50.89,90.89,11.3,30.1,0
2025-01-07 01:25:00,ups_5kw_120v_a,ups,apc,1,5000.0,120.0,48.0,121.3,120.42,29.191,29.405,67.28,50.029,49.954,3363.9,0.0,0.343,50.888,90.87,11.1,30.65,0
2025-01-07 01:30:00,ups_5kw_120v_a,ups,apc,1,5000.0,120.0,48.0,121.46,121.2,30.258,30.322,69.83,50.004,49.995,3491.3,0.0,0.343,50.886,90.85,10.7,30.45,0
2025-01-07 01:35:00,ups_5kw_120v_a,ups,apc,1,5000.0,120.0,48.0,119.87,119.62,30.198,30.26,68.78,49.978,50.017,3438.8,0.0,0.273,50.883,90.83,10.9,30.12,0
2025-01-07 01:40:00,ups_5kw_120v_a,ups,apc,1,5000.0,120.0,48.0,119.97,121.58,31.558,31.14,71.93,50.041,49.987,3596.7,0.0,0.409,50.884,90.84,10.4,29.42,0
2025-01-07 01:45:00,ups_5kw_120v_a,ups,apc,1,5000.0,120.0,48.0,119.92,117.13,27.043,27.687,61.62,49.989,50.01,3080.9,0.0,0.316,50.883,90.83,12.2,29.92,0
2025-01-07 01:50:00,ups_5kw_120v_a,ups,apc,1,5000.0,120.0,48.0,119.64,120.81,30.433,30.137,69.18,50.016,49.979,3458.8,0.0,0.233,50.881,90.82,10.8,30.17,0
2025-01-07 01:55:00,ups_5kw_120v_a,ups,apc,1,5000.0,120.0,48.0,119.36,119.97,28.853,28.707,65.44,50.013,50.012,3271.8,0.0,0.32,50.879,90.8,11.4,30.1,0
2025-01-07 02:00:00,ups_5kw_120v_a,ups,apc,1,5000.0,120.0,48.0,118.97,121.3,31.148,30.55,70.41,50.02,49.963,3520.4,0.0,0.276,50.878,90.79,10.6,30.29,0
2025-01-07 02:05:00,ups_5kw_120v_a,ups,apc,1,5000.0,120.0,48.0,120.88,121.69,27.977,27.79,64.26,49.991,49.987,3212.8,0.0,0.276,50.878,90.79,11.7,29.72,0
2025-01-07 02:10:00,ups_5kw_120v_a,ups,apc,1,5000.0,120.0,48.0,121.3,122.1,27.711,27.53,63.87,50.0,50.045,3193.3,0.0,0.292,50.872,90.74,11.7,29.33,0
2025-01-07 02:15:00,ups_5kw_120v_a,ups,apc,1,5000.0,120.0,48.0,120.92,121.95,25.822,25.604,59.33,50.001,50.008,2966.3,0.0,0.341,50.85,90.56,12.6,29.88,0
2025-01-07 02:20:00,ups_5kw_120v_a,ups,apc,1,5000.0,120.0,48.0,120.51,119.99,27.19,27.308,62.25,50.009,50.038,3112.7,0.0,0.309,50.851,90.57,12.0,29.88,0
2025-01-07 02:25:00,ups_5kw_120v_a,ups,apc,1,5000.0,120.0,48.0,119.77,119.75,28.504,28.508,64.86,49.996,49.969,3243.2,0.0,0.36,50.848,90.54,11.5,30.47,0
2025-01-07 02:30:00,ups_5kw_120v_a,ups,apc,1,5000.0,120.0,48.0,120.1,119.72,23.728,23.803,54.14,49.985,49.975,2707.2,0.0,0.419,50.857,90.62,13.8,29.82,0
2025-01-07 02:35:00,ups_5kw_120v_a,ups,apc,1,5000.0,120.0,48.0,120.62,121.41,25.196,25.031,57.74,50.014,49.991,2887.1,0.0,0.329,50.846,90.53,12.9,28.85,0
2025-01-07 02:40:00,ups_5kw_120v_a,ups,apc,1,5000.0,120.0,48.0,120.65,119.04,25.551,25.896,58.57,50.005,50.018,2928.6,0.0,0.324,50.849,90.55,12.8,29.43,0
2025-01-07 02:45:00,ups_5kw_120v_a,ups,apc,1,5000.0,120.0,48.0,120.4,120.18,23.197,23.238,53.06,50.007,50.041,2653.2,0.0,0.349,50.843,90.49,14.1,30.05,0
2025-01-07 02:50:00,ups_5kw_120v_a,ups,apc,1,5000.0,120.0,48.0,119.54,118.42,24.542,24.775,55.74,49.996,50.01,2787.2,0.0,0.412,50.853,90.58,13.4,30.31,0
2025-01-07 02:55:00,ups_5kw_120v_a,ups,apc,1,5000.0,120.0,48.0,119.56,120.81,24.327,24.075,55.26,50.004,50.007,2763.1,0.0,0.31,50.854,90.59,13.5,28.93,0
2025-01-07 03:00:00,ups_5kw_120v_a,ups,apc,1,5000.0,120.0,48.0,120.39,118.71,24.082,24.424,55.09,50.019,49.997,2754.3,0.0,0.406,50.855,90.6,13.6,28.4,0
2025-01-07 03:05:00,ups_5kw_120v_a,ups,apc,1,5000.0,120.0,48.0,118.23,119.46,25.267,25.007,56.76,50.002,49.986,2838.0,0.0,0.392,50.858,90.62,13.2,29.55,0
2025-01-07 03:10:00,ups_5kw_120v_a,ups,apc,1,5000.0,120.0,48.0,120.22,121.54,25.077,24.804,57.28,49.975,50.015,2864.0,0.0,0.363,50.861,90.65,13.1,29.34,0
2025-01-07 03:15:00,ups_5kw_120v_a,ups,apc,1,5000.0,120.0,48.0,121.3,118.81,22.0,22.46,50.7,50.029,49.973,2535.2,0.0,0.329,50.865,90.68,14.8,29.94,0
2025-01-07 03:20:00,ups_5kw_120v_a,ups,apc,1,5000.0,120.0,48.0,120.46,120.36,22.305,22.322,51.05,49.999,49.999,2552.5,0.0,0.393,50.859,90.63,14.6,29.52,0
2025-01-07 03:25:00,ups_5kw_120v_a,ups,apc,1,5000.0,120.0,48.0,119.65,120.77,20.396,20.207,46.37,50.008,50.045,2318.4,0.0,0.384,50.852,90.57,16.1,28.81,0
2025-01-07 03:30:00,ups_5kw_120v_a,ups,apc,1,5000.0,120.0,48.0,120.01,119.21,23.79,23.949,54.25,50.009,50.019,2712.3,0.0,0.375,50.851,90.57,13.8,29.42,0
2025-01-07 03:35:00,ups_5kw_120v_a,ups,apc,1,5000.0,120.0,48.0,118.64,118.51,20.542,20.566,46.31,49.994,49.988,2315.3,0.0,0.258,50.841,90.48,16.1,28.97,0
2025-01-07 03:40:00,ups_5kw_120v_a,ups,apc,1,5000.0,120.0,48.0,119.42,118.53,22.999,23.172,52.18,49.99,50.039,2609.2,0.0,0.495,50.835,90.43,14.3,29.16,0
2025-01-07 03:45:00,ups_5kw_120v_a,ups,apc,1,5000.0,120.0,48.0,121.74,120.57,21.554,21.762,49.85,49.999,49.986,2492.7,0.0,0.425,50.835,90.43,15.0,28.07,0
2025-01-07 03:50:00,ups_5kw_120v_a,ups,apc,1,5000.0,120.0,48.0,120.61,118.4,22.383,22.801,51.29,50.029,50.011,2564.7,0.0,0.376,50.826,90.36,14.5,28.86,0
2025-01-07 03:55:00,ups_5kw_120v_a,ups,apc,1,5000.0,120.0,48.0,120.48,119.49,20.357,20.526,46.6,49.954,49.987,2330.0,0.0,0.389,50.819,90.3,16.0,28.81,0
2025-01-07 04:00:00,ups_5kw_120v_a,ups,apc,1,5000.0,120.0,48.0,120.28,118.91,18.669,18.884,42.67,49.994,49.995,2133.3,0.0,0.401,50.823,90.33,17.5,28.56,0
2025-01-07 04:05:00,ups_5kw_120v_a,ups,apc,1,5000.0,120.0,48.0,120.77,120.93,19.258,19.233,44.19,49.995,50.024,2209.6,0.0,0.338,50.816,90.27,16.9,29.07,0
2025-01-07 04:10:00,ups_5kw_120v_a,ups,apc,1,5000.0,120.0,48.0,119.95,118.99,17.171,17.31,39.13,49.998,50.035,1956.7,0.0,0.465,50.816,90.28,19.0,28.5,0
2025-01-07 04:15:00,ups_5kw_120v_a,ups,apc,1,5000.0,120.0,48.0,119.36,121.32,19.163,18.853,43.46,50.024,49.988,2172.9,0.0,0.402,50.815,90.26,17.1,29.17,0
2025-01-07 04:20:00,ups_5kw_120v_a,ups,apc,1,5000.0,120.0,48.0,120.81,119.95,18.24,18.371,41.87,50.017,50.008,2093.3,0.0,0.394,50.814,90.26,17.8,28.78,0
2025-01-07 04:25:00,ups_5kw_120v_a,ups,apc,1,5000.0,120.0,48.0,120.21,120.23,17.933,17.929,40.96,50.026,49.984,2047.9,0.0,0.333,50.817,90.28,18.2,28.2,0
2025-01-07 04:30:00,ups_5kw_120v_a,ups,apc,1,5000.0,120.0,48.0,121.56,120.22,19.03,19.242,43.95,50.004,49.993,2197.6,0.0,0.367,50.807,90.2,16.9,29.14,0
2025-01-07 04:35:00,ups_5kw_120v_a,ups,apc,1,5000.0,120.0,48.0,118.55,119.57,18.171,18.016,40.93,49.995,49.973,2046.3,0.0,0.431,50.81,90.22,18.2,27.36,0
2025-01-07 04:40:00,ups_5kw_120v_a,ups,apc,1,5000.0,120.0,48.0,119.23,120.54,18.339,18.139,41.54,50.003,49.986,2077.2,0.0,0.315,50.814,90.26,17.9,28.03,0
2025-01-07 04:45:00,ups_5kw_120v_a,ups,apc,1,5000.0,120.0,48.0,118.1,121.73,18.366,17.819,41.21,50.009,50.014,2060.6,0.0,0.335,50.81,90.22,18.1,27.9,0
2025-01-07 04:50:00,ups_5kw_120v_a,ups,apc,1,5000.0,120.0,48.0,119.79,118.97,17.365,17.486,39.52,49.988,49.987,1976.2,0.0,0.283,50.808,90.21,18.8,27.34,0
2025-01-07 04:55:00,ups_5kw_120v_a,ups,apc,1,5000.0,120.0,48.0,119.91,118.27,18.521,18.777,42.19,50.044,50.016,2109.7,0.0,0.383,50.81,90.23,17.6,28.48,0
2025-01-07 05:00:00,ups_5kw_120v_a,ups,apc,1,5000.0,120.0,48.0,120.27,120.98,18.644,18.535,42.6,49.977,50.025,2130.2,0.0,0.483,50.807,90.2,17.5,27.87,0
2025-01-07 05:05:00,ups_5kw_120v_a,ups,apc,1,5000.0,120.0,48.0,122.81,119.71,14.31,14.68,33.39,49.993,50.016,1669.5,0.0,0.285,50.804,90.18,22.3,27.95,0
2025-01-07 05:10:00,ups_5kw_120v_a,ups,apc,1,5000.0,120.0,48.0,118.68,118.91,18.824,18.788,42.45,50.017,49.997,2122.4,0.0,0.38,50.801,90.15,17.5,28.26,0
2025-01-07 05:15:00,ups_5kw_120v_a,ups,apc,1,5000.0,120.0,48.0,122.12,120.02,14.457,14.709,33.54,49.98,50.041,1677.1,0.0,0.301,50.8,90.15,22.2,27.9,0
2025-01-07 05:20:00,ups_5kw_120v_a,ups,apc,1,5000.0,120.0,48.0,118.62,118.23,13.096,13.139,29.51,50.019,49.975,1475.7,0.0,0.351,50.796,90.11,25.2,27.42,0
2025-01-07 05:25:00,ups_5kw_120v_a,ups,apc,1,5000.0,120.0,48.0,121.16,118.4,16.258,16.636,37.43,50.018,49.995,1871.3,0.0,0.422,50.795,90.1,19.9,27.39,0
2025-01-07 05:30:00,ups_5kw_120v_a,ups,apc,1,5000.0,120.0,48.0,120.08,118.56,14.324,14.508,32.68,49.981,50.005,1634.0,0.0,0.384,50.794,90.09,22.7,27.46,0
2025-01-07 05:35:00,ups_5kw_120v_a,ups,apc,1,5000.0,120.0,48.0,121.16,120.6,16.46,16.536,37.89,49.981,49.996,1894.6,0.0,0.354,50.791,90.07,19.6,28.35,0
2025-01-07 05:40:00,ups_5kw_120v_a,ups,apc,1,5000.0,120.0,48.0,121.49,118.83,13.351,13.65,30.82,50.02,50.008,1541.0,0.0,0.33,50.788,90.04,24.1,28.47,0
2025-01-07 05:45:00,ups_5kw_120v_a,ups,apc,1,5000.0,120.0,48.0,120.92,119.32,16.108,16.325,37.01,49.991,49.933,1850.4,0.0,0.315,50.793,90.08,20.1,27.49,0
2025-01-07 05:50:00,ups_5kw_120v_a,ups,apc,1,5000.0,120.0,48.0,120.33,117.27,13.451,13.803,30.75,49.997,49.997,1537.7,0.0,0.403,50.806,90.19,24.2,27.33,0
2025-01-07 05:55:00,ups_5kw_120v_a,ups,apc,1,5000.0,120.0,48.0,119.29,120.13,13.768,13.673,31.21,49.969,50.011,1560.4,0.0,0.324,50.809,90.22,23.9,27.14,0
2025-01-07 06:00:00,ups_5kw_120v_a,ups,apc,1,5000.0,120.0,48.0,120.17,121.66,13.319,13.155,30.41,50.012,49.988,1520.4,0.0,0.288,50.796,90.11,24.4,26.95,0
2025-01-07 06:05:00,ups_5kw_120v_a,ups,apc,1,5000.0,120.0,48.0,120.83,121.27,11.814,11.77,27.12,49.985,49.993,1356.0,0.0,0.402,50.793,90.09,27.4,27.26,0
2025-01-07 06:10:00,ups_5kw_120v_a,ups,apc,1,5000.0,120.0,48.0,120.72,119.54,13.486,13.619,30.93,49.983,49.999,1546.6,0.0,0.349,50.787,90.04,24.0,26.96,0
2025-01-07 06:15:00,ups_5kw_120v_a,ups,apc,1,5000.0,120.0,48.0,121.72,122.15,11.545,11.504,26.7,49.989,49.999,1334.9,0.0,0.358,50.79,90.07,27.8,26.88,0
2025-01-07 06:20:00,ups_5kw_120v_a,ups,apc,1,5000.0,120.0,48.0,120.52,119.75,13.696,13.785,31.36,50.038,49.988,1568.2,0.0,0.396,50.801,90.15,23.7,26.99,0
2025-01-07 06:25:00,ups_5kw_120v_a,ups,apc,1,5000.0,120.0,48.0,120.48,119.1,12.373,12.517,28.32,50.005,50.002,1416.2,0.0,0.396,50.805,90.19,26.3,27.7,0
2025-01-07 06:30:00,ups_5kw_120v_a,ups,apc,1,5000.0,120.0,48.0,120.37,119.89,12.492,12.541,28.57,50.003,49.972,1428.4,0.0,0.456,50.807,90.21,26.1,27.44,0
2025-01-07 06:35:00,ups_5kw_120v_a,ups,apc,1,5000.0,120.0,48.0,119.55,122.07,12.501,12.244,28.4,50.025,49.995,1419.8,0.0,0.308,50.803,90.17,26.2,27.88,0
2025-01-07 06:40:00,ups_5kw_120v_a,ups,apc,1,5000.0,120.0,48.0,122.31,119.16,9.853,10.114,22.9,50.006,50.031,1144.9,0.0,0.35,50.801,90.16,32.5,25.91,0
2025-01-07 06:45:00,ups_5kw_120v_a,ups,apc,1,5000.0,120.0,48.0,119.89,120.34,9.854,9.817,22.45,50.01,50.004,1122.3,0.0,0.313,50.808,90.21,33.2,26.34,0
2025-01-07 06:50:00,ups_5kw_120v_a,ups,apc,1,5000.0,120.0,48.0,119.75,121.68,12.244,12.049,27.86,50.006,50.02,1392.9,0.0,0.415,50.804,90.18,26.7,27.78,0
2025-01-07 06:55:00,ups_5kw_120v_a,ups,apc,1,5000.0,120.0,48.0,119.34,119.05,10.394,10.42,23.57,49.986,50.028,1178.4,0.0,0.423,50.814,90.26,31.6,26.96,0
2025-01-07 07:00:00,ups_5kw_120v_a,ups,apc,1,5000.0,120.0,48.0,119.25,120.82,9.102,8.984,20.62,50.008,49.984,1031.2,0.0,0.399,50.826,90.36,36.1,26.38,0
2025-01-07 07:05:00,ups_5kw_120v_a,ups,apc,1,5000.0,120.0,48.0,120.0,120.46,9.689,9.652,22.09,49.994,49.987,1104.5,0.0,0.29,50.83,90.4,33.8,26.31,0
2025-01-07 07:10:00,ups_5kw_120v_a,ups,apc,1,5000.0,120.0,48.0,119.27,120.45,12.911,12.784,29.26,50.006,49.975,1462.9,0.0,0.329,50.827,90.37,25.5,27.18,0
2025-01-07 07:15:00,ups_5kw_120v_a,ups,apc,1,5000.0,120.0,48.0,118.56,119.68,10.979,10.876,24.73,50.029,50.006,1236.6,0.0,0.334,50.845,90.52,30.2,26.85,0
2025-01-07 07:20:00,ups_5kw_120v_a,ups,apc,1,5000.0,120.0,48.0,119.18,120.72,11.347,11.202,25.69,50.0,50.02,1284.7,0.0,0.452,50.854,90.6,29.1,26.06,0
2025-01-07 07:25:00,ups_5kw_120v_a,ups,apc,1,5000.0,120.0,48.0,119.63,121.78,9.652,9.482,21.94,49.978,50.032,1097.0,0.0,0.37,50.86,90.64,34.1,26.91,0
2025-01-07 07:30:00,ups_5kw_120v_a,ups,apc,1,5000.0,120.0,48.0,120.62,119.31,10.156,10.267,23.27,50.013,50.02,1163.7,0.0,0.389,50.853,90.59,32.1,25.88,0
2025-01-07 07:35:00,ups_5kw_120v_a,ups,apc,1,5000.0,120.0,48.0,119.79,120.54,9.076,9.019,20.66,50.02,50.005,1032.8,0.0,0.388,50.851,90.58,36.2,25.91,0
2025-01-07 07:40:00,ups_5kw_120v_a,ups,apc,1,5000.0,120.0,48.0,120.26,121.97,10.195,10.051,23.29,50.0,49.998,1164.7,0.0,0.342,50.857,90.62,32.1,26.96,0
2025-01-07 07:45:00,ups_5kw_120v_a,ups,apc,1,5000.0,120.0,48.0,119.09,121.24,8.048,7.906,18.21,50.037,49.992,910.5,0.0,0.283,50.861,90.65,41.1,27.03,0
2025-01-07 07:50:00,ups_5kw_120v_a,ups,apc,1,5000.0,120.0,48.0,119.95,120.76,10.414,10.345,23.73,49.996,49.986,1186.7,0.0,0.413,50.859,90.64,31.5,27.3,0
2025-01-07 07:55:00,ups_5kw_120v_a,ups,apc,1,5000.0,120.0,48.0,118.73,119.92,9.341,9.248,21.07,49.98,50.028,1053.6,0.0,0.294,50.855,90.61,35.5,26.73,0
2025-01-07 08:00:00,ups_5kw_120v_a,ups,apc,1,5000.0,120.0,48.0,120.11,119.34,8.818,8.875,20.12,50.009,49.989,1006.2,0.0,0.366,50.849,90.56,37.1,26.95,0
2025-01-07 08:05:00,ups_5kw_120v_a,ups,apc,1,5000.0,120.0,48.0,119.06,118.7,10.283,10.314,23.26,49.998,50.033,1163.1,0.0,0.414,50.846,90.53,32.1,26.5,0
2025-01-07 08:10:00,ups_5kw_120v_a,ups,apc,1,5000.0,120.0,48.0,120.6,118.75,7.915,8.039,18.14,50.004,50.018,906.8,0.0,0.426,50.839,90.47,41.2,25.73,0
2025-01-07 08:15:00,ups_5kw_120v_a,ups,apc,1,5000.0,120.0,48.0,119.27,120.16,8.157,8.097,18.49,49.996,50.013,924.3,0.0,0.416,50.842,90.5,40.4,26.25,0
2025-01-07 08:20:00,ups_5kw_120v_a,ups,apc,1,5000.0,120.0,48.0,120.36,119.24,6.894,6.959,15.77,49.966,50.024,788.3,0.0,0.37,50.846,90.53,47.4,26.73,0
2025-01-07 08:25:00,ups_5kw_120v_a,ups,apc,1,5000.0,120.0,48.0,119.13,119.9,8.537,8.482,19.32,50.019,49.997,966.1,0.0,0.347,50.843,90.51,38.6,25.46,0
2025-01-07 08:30:00,ups_5kw_120v_a,ups,apc,1,5000.0,120.0,48.0,121.57,119.06,11.614,11.859,26.83,50.028,50.02,1341.3,0.0,0.293,50.851,90.58,27.9,27.63,0
2025-01-07 08:35:00,ups_5kw_120v_a,ups,apc,1,5000.0,120.0,48.0,119.9,119.57,8.703,8.727,19.83,49.996,50.015,991.3,0.0,0.302,50.855,90.6,37.7,26.02,0
2025-01-07 08:40:00,ups_5kw_120v_a,ups,apc,1,5000.0,120.0,48.0,119.65,120.98,7.556,7.473,17.18,50.034,50.001,858.9,0.0,0.403,50.863,90.68,43.6,26.34,0
2025-01-07 08:45:00,ups_5kw_120v_a,ups,apc,1,5000.0,120.0,48.0,119.89,120.49,8.983,8.937,20.46,49.968,49.994,1023.0,0.0,0.406,50.875,90.77,36.6,26.46,0
2025-01-07 08:50:00,ups_5kw_120v_a,ups,apc,1,5000.0,120.0,48.0,120.02,119.35,11.7,11.765,26.68,50.001,50.018,1334.0,0.0,0.396,50.881,90.82,28.1,26.92,0
2025-01-07 08:55:00,ups_5kw_120v_a,ups,apc,1,5000.0,120.0,48.0,119.21,119.16,9.566,9.57,21.67,50.008,50.003,1083.3,0.0,0.339,50.885,90.85,34.6,26.95,0
2025-01-07 09:00:00,ups_5kw_120v_a,ups,apc,1,5000.0,120.0,48.0,118.5,120.06,8.933,8.817,20.11,50.008,49.976,1005.6,0.0,0.412,50.881,90.82,37.3,26.39,0
2025-01-07 09:05:00,ups_5kw_120v_a,ups,apc,1,5000.0,120.0,48.0,120.4,121.68,7.909,7.826,18.09,50.042,50.007,904.6,0.0,0.436,50.888,90.89,41.4,26.95,0
2025-01-07 09:10:00,ups_5kw_120v_a,ups,apc,1,5000.0,120.0,48.0,120.39,120.93,5.244,5.221,12.0,49.98,49.997,599.8,0.0,0.409,50.885,90.85,62.5,26.51,0
2025-01-07 09:15:00,ups_5kw_120v_a,ups,apc,1,5000.0,120.0,48.0,121.53,120.79,8.357,8.408,19.3,50.013,49.981,964.8,0.0,0.357,50.878,90.8,38.8,26.52,0
2025-01-07 09:20:00,ups_5kw_120v_a,ups,apc,1,5000.0,120.0,48.0,119.5,117.93,7.916,8.021,17.97,50.0,50.009,898.6,0.0,0.3,50.891,90.91,41.7,26.52,0
2025-01-07 09:25:00,ups_5kw_120v_a,ups,apc,1,5000.0,120.0,48.0,119.25,119.62,7.979,7.954,18.08,50.014,49.98,903.9,0.0,0.34,50.888,90.88,41.5,26.04,0
2025-01-07 09:30:00,ups_5kw_120v_a,ups,apc,1,5000.0,120.0,48.0,119.86,121.0,10.862,10.759,24.73,49.963,50.006,1236.7,0.0,0.4,50.889,90.89,30.3,26.98,0
2025-01-07 09:35:00,ups_5kw_120v_a,ups,apc,1,5000.0,120.0,48.0,119.19,120.87,6.443,6.353,14.59,49.981,50.009,729.5,0.0,0.404,50.893,90.92,51.4,26.73,0
2025-01-07 09:40:00,ups_5kw_120v_a,ups,apc,1,5000.0,120.0,48.0,121.07,120.72,9.454,9.482,21.75,49.984,50.007,1087.3,0.0,0.36,50.898,90.96,34.5,26.84,0
2025-01-07 09:45:00,ups_5kw_120v_a,ups,apc,1,5000.0,120.0,48.0,120.17,120.31,9.713,9.702,22.18,49.993,49.989,1108.9,0.0,0.447,50.911,91.07,33.9,26.73,0
